id,cuisine
17025,southern_us
15510,southern_us
36832,chinese
20643,southern_us
4154,italian
10510,mexican
45117,southern_us
43403,southern_us
42471,southern_us
6942,italian
33309,southern_us
6689,southern_us
48687,italian
9880,southern_us
25590,southern_us
21842,southern_us
27151,indian
565,southern_us
21740,italian
42399,southern_us
35928,chinese
47060,southern_us
43147,southern_us
16625,italian
16769,italian
12515,southern_us
14731,southern_us
11658,italian
49467,chinese
19749,italian
39723,chinese
5722,italian
31967,southern_us
39857,italian
16534,southern_us
27334,italian
32215,southern_us
34903,southern_us
24990,italian
31307,italian
38874,chinese
24130,italian
27816,southern_us
939,chinese
38293,mexican
7889,southern_us
22114,southern_us
24614,chinese
48827,southern_us
3387,southern_us
41676,southern_us
3152,southern_us
38805,italian
27078,southern_us
34940,italian
16855,chinese
41891,chinese
36715,southern_us
49455,mexican
26522,italian
28420,italian
329,southern_us
18986,southern_us
31705,southern_us
7402,italian
10212,southern_us
10640,mexican
38014,southern_us
5172,italian
26986,southern_us
5088,vietnamese
24522,southern_us
1900,southern_us
4801,chinese
27932,chinese
30941,southern_us
42354,southern_us
48854,indian
39058,mexican
34294,southern_us
46593,southern_us
22582,mexican
36937,thai
34596,southern_us
42570,southern_us
10147,southern_us
44796,chinese
46819,chinese
30905,southern_us
34980,southern_us
49265,italian
37563,southern_us
25673,southern_us
14267,italian
32410,italian
26392,thai
27384,southern_us
43045,southern_us
22576,mexican
11597,italian
22656,southern_us
47811,italian
7925,southern_us
14860,chinese
27525,italian
7798,italian
10848,italian
19062,southern_us
32224,southern_us
11529,indian
12155,southern_us
30628,southern_us
21909,chinese
14291,italian
3323,southern_us
6502,southern_us
25833,italian
31108,southern_us
47484,southern_us
27396,italian
48147,mexican
10489,italian
12014,southern_us
4904,italian
36607,italian
12756,indian
32462,southern_us
42204,thai
246,mexican
47061,chinese
15908,thai
29572,italian
13458,mexican
14022,southern_us
40437,vietnamese
48136,thai
17687,italian
48504,southern_us
22857,southern_us
11465,southern_us
42107,mexican
12514,southern_us
46339,italian
8383,southern_us
27362,indian
38646,thai
44084,mexican
12946,thai
11670,indian
34916,italian
2944,italian
33063,southern_us
26982,chinese
2231,mexican
5118,southern_us
28258,mexican
44113,southern_us
47328,chinese
33937,indian
40399,italian
23562,vietnamese
12787,southern_us
13992,southern_us
38992,italian
45269,southern_us
15211,italian
34602,chinese
41779,thai
4179,mexican
37925,southern_us
46161,italian
5512,southern_us
27845,mexican
12024,southern_us
41072,indian
17911,southern_us
4237,chinese
40442,italian
15522,mexican
6804,indian
43807,thai
21647,southern_us
22758,mexican
32551,southern_us
20470,mexican
20842,southern_us
43018,indian
45493,italian
42442,southern_us
14655,italian
32247,southern_us
32302,southern_us
42075,italian
19949,chinese
23352,southern_us
48549,southern_us
15053,southern_us
23490,southern_us
12080,indian
41992,thai
10618,southern_us
2870,italian
49226,italian
10052,southern_us
39400,italian
8410,southern_us
15752,southern_us
18854,mexican
28448,southern_us
27260,southern_us
1083,southern_us
21430,mexican
46343,southern_us
12493,chinese
14251,southern_us
37764,southern_us
3912,italian
28477,italian
25100,italian
44515,southern_us
36019,southern_us
44471,italian
27855,italian
47538,southern_us
16954,southern_us
5730,thai
29892,southern_us
25581,mexican
43708,southern_us
49152,southern_us
40984,mexican
13050,southern_us
15031,italian
42841,southern_us
16325,southern_us
1866,southern_us
29547,southern_us
24281,italian
49183,southern_us
41136,mexican
15790,chinese
23832,southern_us
4231,chinese
5306,southern_us
40103,italian
45908,southern_us
34333,southern_us
19999,italian
9304,indian
11613,southern_us
30183,italian
14480,thai
26493,chinese
46415,italian
23012,indian
2981,southern_us
31371,southern_us
8119,italian
48376,southern_us
42957,southern_us
18688,southern_us
38876,mexican
11197,indian
48216,thai
24611,southern_us
16761,southern_us
47345,italian
16477,italian
31855,southern_us
403,southern_us
48608,mexican
1985,southern_us
36249,southern_us
27201,chinese
22141,southern_us
34166,thai
4721,chinese
44230,mexican
21409,italian
29986,italian
15401,southern_us
32341,italian
46266,italian
6633,italian
42713,southern_us
9117,mexican
16266,southern_us
36470,southern_us
16164,southern_us
34712,southern_us
29117,southern_us
34991,chinese
24906,italian
36954,southern_us
29979,italian
16710,italian
48056,italian
24035,indian
32656,chinese
45875,southern_us
1735,vietnamese
35986,italian
45005,southern_us
46636,southern_us
31507,southern_us
31348,southern_us
28362,italian
33305,southern_us
36747,southern_us
39897,indian
27450,southern_us
49579,chinese
24426,mexican
11507,italian
6093,southern_us
49338,italian
11560,italian
49597,mexican
17865,southern_us
5995,southern_us
9707,mexican
6888,southern_us
46148,chinese
19940,southern_us
34637,mexican
14214,italian
15805,southern_us
34328,chinese
27174,southern_us
24919,italian
33206,mexican
10745,southern_us
41550,southern_us
5008,southern_us
10685,chinese
15287,italian
25701,southern_us
31525,italian
27096,chinese
36113,southern_us
48480,southern_us
1944,italian
26314,southern_us
10478,thai
15149,southern_us
5024,southern_us
1676,southern_us
2869,mexican
20079,southern_us
8053,southern_us
6212,italian
13557,indian
9735,chinese
39956,italian
21569,italian
3269,italian
4461,southern_us
41598,italian
44612,indian
20150,southern_us
7278,italian
35809,southern_us
21612,southern_us
20357,southern_us
23355,italian
27727,italian
34021,mexican
9970,southern_us
36438,southern_us
12079,southern_us
22380,italian
28065,thai
49690,italian
48671,mexican
18509,southern_us
8903,italian
23374,southern_us
22475,southern_us
28418,southern_us
42625,southern_us
44840,southern_us
42121,southern_us
2243,indian
18032,mexican
19392,southern_us
25679,mexican
11223,mexican
35867,italian
33842,mexican
12676,southern_us
38377,southern_us
344,southern_us
11864,indian
16895,italian
3001,southern_us
19195,chinese
3635,southern_us
23150,southern_us
17502,southern_us
16405,italian
34160,southern_us
34495,italian
18377,southern_us
18988,southern_us
24880,italian
48302,italian
33358,southern_us
20732,thai
22094,mexican
8638,mexican
35556,mexican
27248,thai
15746,italian
46404,southern_us
23323,southern_us
39018,southern_us
23510,mexican
27710,southern_us
30540,thai
48945,southern_us
37197,chinese
27343,chinese
29349,southern_us
38383,southern_us
46758,southern_us
24859,southern_us
18292,southern_us
32450,southern_us
35936,thai
36789,southern_us
19804,mexican
16604,italian
585,southern_us
29352,southern_us
48392,italian
44324,italian
5012,mexican
19487,southern_us
17263,southern_us
26127,indian
39464,italian
4870,chinese
16171,southern_us
308,italian
19155,southern_us
18736,southern_us
43352,southern_us
24652,southern_us
44181,southern_us
36237,indian
30286,italian
4019,southern_us
20111,southern_us
35543,southern_us
25992,southern_us
8275,southern_us
49613,chinese
45149,italian
38610,chinese
18111,southern_us
35670,italian
30349,italian
12034,southern_us
20729,italian
11458,italian
16423,southern_us
47404,southern_us
43875,southern_us
43513,southern_us
21894,italian
9350,italian
18519,italian
4651,italian
14831,southern_us
32530,thai
44131,indian
36724,southern_us
20264,chinese
4994,chinese
47875,southern_us
1952,southern_us
6792,chinese
44853,italian
13807,italian
14303,southern_us
27449,italian
20389,indian
32028,southern_us
9758,southern_us
15295,southern_us
14904,italian
9534,italian
46950,southern_us
15648,italian
44473,southern_us
29833,mexican
3015,italian
43675,southern_us
3329,indian
27359,southern_us
18163,italian
45238,southern_us
2146,southern_us
17194,southern_us
15864,thai
6084,indian
44220,italian
1843,southern_us
4777,italian
27182,italian
47648,italian
30068,mexican
36696,southern_us
47909,italian
19016,southern_us
32683,southern_us
224,italian
2031,chinese
26715,chinese
23886,southern_us
28724,italian
46037,italian
38683,chinese
19328,southern_us
15324,southern_us
20480,italian
43132,southern_us
25028,southern_us
15859,southern_us
13023,southern_us
27838,chinese
3661,italian
35313,italian
45668,southern_us
3070,southern_us
20607,italian
33560,southern_us
43354,italian
19935,italian
45795,southern_us
42932,southern_us
42059,italian
47601,southern_us
31240,southern_us
5339,southern_us
8192,italian
4831,southern_us
9134,southern_us
49500,southern_us
45456,southern_us
47506,southern_us
43238,southern_us
43910,mexican
36829,thai
2771,mexican
14712,southern_us
37718,southern_us
5264,southern_us
26273,indian
48641,spanish
46990,mexican
26575,southern_us
43906,southern_us
30518,italian
45950,southern_us
15967,southern_us
25115,southern_us
15112,southern_us
34860,chinese
32100,italian
11239,chinese
809,italian
9212,italian
34741,southern_us
29409,southern_us
39986,southern_us
21487,italian
36981,italian
19115,indian
37110,southern_us
36185,chinese
26244,southern_us
18026,southern_us
36961,italian
14384,mexican
6039,southern_us
31871,italian
35841,southern_us
16074,southern_us
39180,southern_us
19331,italian
8658,mexican
49574,italian
25237,southern_us
6947,italian
5309,italian
35914,italian
14715,southern_us
47994,southern_us
11508,southern_us
41662,italian
39047,indian
22933,southern_us
5016,southern_us
49449,italian
39029,southern_us
1721,mexican
41864,italian
17358,italian
36847,mexican
34812,southern_us
5486,southern_us
2492,southern_us
45624,italian
7576,mexican
34773,mexican
16904,mexican
4279,southern_us
38068,southern_us
7370,southern_us
23586,southern_us
48790,southern_us
26717,italian
32749,italian
42536,chinese
5372,southern_us
37143,southern_us
37244,italian
27674,southern_us
778,mexican
14686,southern_us
9274,italian
37769,italian
12871,italian
38528,mexican
32968,indian
6275,mexican
4732,southern_us
9452,southern_us
29194,southern_us
16627,indian
5127,mexican
26447,italian
11489,southern_us
23884,southern_us
14545,italian
19620,italian
9771,southern_us
21265,southern_us
38249,mexican
3483,southern_us
21262,italian
14605,southern_us
9448,southern_us
15750,southern_us
6413,italian
17585,chinese
10057,southern_us
29462,chinese
18943,italian
22591,mexican
32048,southern_us
32249,southern_us
39578,southern_us
21724,italian
27119,southern_us
25094,southern_us
41200,southern_us
33033,southern_us
21389,southern_us
49103,italian
12519,italian
26913,southern_us
12460,italian
3397,indian
3502,southern_us
42877,italian
249,southern_us
46008,southern_us
14185,southern_us
20873,italian
11722,southern_us
24883,southern_us
3932,italian
25728,southern_us
16428,mexican
7887,chinese
48364,chinese
47197,southern_us
28640,southern_us
16758,italian
39135,southern_us
33302,italian
23677,southern_us
25509,southern_us
35746,italian
46195,italian
19788,italian
18888,southern_us
21153,southern_us
44672,southern_us
48707,italian
2232,southern_us
36081,thai
948,indian
24512,indian
24382,southern_us
40648,southern_us
48886,southern_us
21967,italian
40119,mexican
38221,southern_us
49494,chinese
17286,italian
10421,southern_us
13088,italian
34348,southern_us
15405,southern_us
15218,southern_us
40233,vietnamese
26098,chinese
17221,southern_us
25198,southern_us
22532,thai
41563,southern_us
2554,southern_us
38170,southern_us
29476,italian
33384,chinese
5770,southern_us
5628,southern_us
44069,italian
18530,southern_us
22369,chinese
9498,italian
26476,italian
29939,italian
9336,thai
26377,italian
18442,southern_us
13470,thai
34689,southern_us
11016,southern_us
28985,thai
25293,southern_us
569,southern_us
29992,southern_us
20363,southern_us
6981,southern_us
30154,indian
39960,italian
25975,southern_us
4029,southern_us
49081,southern_us
7493,southern_us
10393,southern_us
6915,italian
42310,southern_us
15612,italian
23160,southern_us
37897,southern_us
44731,southern_us
3460,southern_us
29855,italian
31140,chinese
4481,southern_us
30882,italian
511,italian
1120,italian
42651,chinese
18209,southern_us
38368,chinese
31783,thai
37589,indian
17752,southern_us
37020,chinese
19503,mexican
2718,southern_us
28365,italian
45843,southern_us
4514,vietnamese
4311,southern_us
41356,southern_us
12022,southern_us
6846,italian
8983,chinese
47589,italian
14859,southern_us
20035,chinese
732,vietnamese
38568,southern_us
10871,thai
42540,southern_us
48782,southern_us
17988,italian
8147,chinese
32029,southern_us
25598,italian
8695,southern_us
11213,southern_us
21053,mexican
29154,southern_us
33691,chinese
32129,southern_us
43787,italian
40642,mexican
39782,southern_us
38430,italian
33438,chinese
31602,southern_us
17581,italian
25169,southern_us
35755,thai
33544,italian
34252,chinese
30764,italian
44946,southern_us
716,southern_us
24668,italian
24270,mexican
13165,italian
33758,mexican
3090,vietnamese
43987,southern_us
39021,italian
44460,italian
29876,southern_us
17737,southern_us
36772,mexican
18174,southern_us
20924,southern_us
39098,chinese
32571,southern_us
26957,italian
11363,mexican
20736,thai
42639,chinese
43350,indian
15451,southern_us
45175,southern_us
5652,indian
1569,thai
39036,chinese
13673,indian
1550,southern_us
38553,chinese
38594,indian
3220,italian
24686,thai
10863,italian
46683,mexican
5113,mexican
34967,italian
15420,italian
9607,thai
7190,italian
7482,italian
3928,southern_us
11288,southern_us
1948,chinese
6590,southern_us
20275,chinese
14212,southern_us
47990,italian
36653,italian
22436,italian
34790,southern_us
45752,italian
19159,southern_us
14515,italian
27510,southern_us
38699,southern_us
34959,southern_us
7206,southern_us
2316,southern_us
18823,southern_us
1909,southern_us
48313,chinese
5844,southern_us
29975,italian
41091,southern_us
9532,southern_us
46569,southern_us
10399,southern_us
42934,chinese
2688,southern_us
27095,southern_us
12476,southern_us
23070,southern_us
9837,italian
45829,chinese
31887,southern_us
28518,southern_us
47168,italian
45321,mexican
20662,italian
9699,thai
41018,southern_us
705,southern_us
42898,southern_us
633,southern_us
31443,chinese
18613,mexican
19060,southern_us
17845,italian
1534,indian
41786,southern_us
31656,southern_us
17330,mexican
7048,southern_us
7938,southern_us
46208,italian
33759,italian
5526,thai
26943,southern_us
20701,italian
35701,southern_us
36687,italian
21401,southern_us
376,southern_us
6980,italian
39402,italian
43095,southern_us
18576,italian
39720,southern_us
17526,southern_us
27549,italian
27123,italian
22979,southern_us
46113,southern_us
31557,southern_us
20414,indian
14487,vietnamese
24881,italian
17955,indian
39109,mexican
35576,italian
25876,southern_us
24669,mexican
22261,chinese
832,southern_us
29742,italian
21381,southern_us
34322,italian
7224,southern_us
17978,southern_us
9438,southern_us
9458,southern_us
41045,mexican
34614,southern_us
16651,italian
8230,southern_us
39372,chinese
39357,indian
44341,italian
42052,southern_us
45208,thai
28626,southern_us
48345,thai
37791,southern_us
15227,chinese
24053,chinese
17716,southern_us
6087,southern_us
28000,chinese
4320,italian
21783,italian
16148,southern_us
47562,italian
31541,italian
43574,southern_us
45475,italian
16953,southern_us
5239,mexican
4595,mexican
37279,southern_us
33264,southern_us
30484,chinese
9200,southern_us
7457,thai
42413,thai
18484,thai
20985,mexican
29503,mexican
45242,southern_us
46953,southern_us
13948,mexican
1623,italian
33251,southern_us
6148,italian
30392,southern_us
144,chinese
20602,southern_us
48085,southern_us
14896,southern_us
47518,southern_us
29161,southern_us
39363,southern_us
694,southern_us
3887,italian
12671,southern_us
31117,mexican
14714,italian
29993,thai
20639,southern_us
17665,italian
3969,southern_us
11014,southern_us
19530,southern_us
17271,italian
30457,italian
22989,chinese
45756,southern_us
20297,chinese
10942,southern_us
35686,mexican
13032,italian
7951,thai
20432,southern_us
17971,mexican
4128,southern_us
7589,italian
18816,southern_us
12650,southern_us
418,chinese
36366,southern_us
32991,southern_us
6424,italian
8134,southern_us
39280,southern_us
3091,southern_us
23382,italian
34090,italian
23320,southern_us
14962,southern_us
42047,southern_us
44805,chinese
36584,southern_us
3016,southern_us
6391,southern_us
38188,mexican
1784,italian
18300,italian
3856,mexican
41841,southern_us
16837,italian
23687,southern_us
38118,southern_us
27801,chinese
17096,chinese
20235,thai
13288,southern_us
26749,italian
19084,italian
35200,thai
41073,italian
28016,southern_us
18431,italian
22228,chinese
27456,italian
325,italian
6543,italian
7062,southern_us
49221,southern_us
44536,italian
24865,southern_us
26543,chinese
10096,southern_us
38273,italian
6710,italian
49243,southern_us
19624,italian
24435,italian
14883,italian
22516,mexican
587,southern_us
40539,southern_us
11208,southern_us
18273,southern_us
22762,chinese
13300,italian
42245,italian
14177,italian
4184,mexican
14277,southern_us
41308,italian
34438,italian
9805,chinese
38007,italian
23919,southern_us
13945,southern_us
32279,chinese
17456,southern_us
47941,southern_us
32310,italian
44442,italian
14163,southern_us
27573,italian
777,southern_us
44116,indian
13347,chinese
29348,southern_us
14219,southern_us
39983,italian
33682,italian
21443,southern_us
47642,southern_us
1759,southern_us
1205,southern_us
4794,italian
17408,italian
34666,southern_us
40237,italian
13778,italian
41289,southern_us
3560,southern_us
35830,southern_us
11151,chinese
12789,chinese
21166,chinese
24716,indian
25586,southern_us
11046,southern_us
31793,southern_us
28746,thai
7226,mexican
30991,southern_us
47476,indian
30626,southern_us
49367,southern_us
35754,southern_us
4247,southern_us
49423,italian
22295,indian
2749,southern_us
685,southern_us
30988,italian
46285,italian
40492,mexican
22264,mexican
15921,southern_us
388,southern_us
33121,southern_us
35685,southern_us
4416,southern_us
17725,italian
39525,italian
27034,southern_us
28470,southern_us
38953,southern_us
20045,southern_us
12896,italian
39573,italian
8838,southern_us
15399,thai
39439,italian
26837,mexican
41220,southern_us
35968,southern_us
24335,thai
10983,southern_us
5516,southern_us
38894,thai
11887,italian
31306,southern_us
38578,indian
3561,southern_us
45095,thai
30969,chinese
14389,indian
29670,chinese
40995,southern_us
33629,southern_us
10616,chinese
30886,southern_us
18995,southern_us
31098,mexican
34607,italian
48989,southern_us
44542,southern_us
47075,italian
19228,chinese
2685,mexican
11686,southern_us
9610,southern_us
30405,italian
43666,italian
32892,italian
44741,southern_us
6791,southern_us
440,italian
22693,southern_us
24328,chinese
13800,southern_us
23873,chinese
12767,thai
5929,southern_us
20645,mexican
20999,southern_us
29995,southern_us
35223,southern_us
22414,italian
23410,chinese
36558,chinese
13704,southern_us
41952,chinese
46915,italian
47170,mexican
2295,southern_us
46128,southern_us
48349,indian
1482,southern_us
26589,southern_us
9418,italian
31356,southern_us
16052,southern_us
43594,mexican
29099,southern_us
23472,italian
34914,italian
19404,vietnamese
28299,italian
12314,southern_us
6047,mexican
37581,italian
12750,chinese
17498,southern_us
7694,italian
14531,italian
26628,mexican
8205,italian
25101,southern_us
29045,italian
20917,chinese
8311,italian
10213,chinese
15241,thai
46132,mexican
15349,italian
22580,southern_us
47335,southern_us
17759,thai
27633,indian
42313,southern_us
47272,thai
4553,southern_us
15235,southern_us
34102,southern_us
21227,southern_us
9782,southern_us
6913,southern_us
11944,chinese
19035,italian
9848,chinese
42745,italian
40846,italian
27618,italian
41067,mexican
13555,southern_us
18063,mexican
16962,southern_us
8415,southern_us
19041,thai
38889,italian
32528,thai
21750,mexican
11344,chinese
27945,chinese
37025,southern_us
789,southern_us
25084,chinese
6024,italian
14741,southern_us
20468,chinese
26963,italian
1451,southern_us
27745,thai
31347,southern_us
46592,southern_us
38107,indian
5987,southern_us
1808,southern_us
23783,italian
28618,italian
36764,chinese
11326,southern_us
3020,chinese
24326,italian
34002,chinese
11499,mexican
9268,southern_us
49368,chinese
44720,southern_us
13127,southern_us
34494,italian
48382,chinese
18585,italian
40052,chinese
46321,southern_us
49561,southern_us
9453,mexican
19555,italian
17833,italian
10196,southern_us
35996,chinese
22530,chinese
44176,southern_us
2669,southern_us
10896,southern_us
7343,southern_us
46255,southern_us
27043,southern_us
20998,southern_us
12357,southern_us
36339,southern_us
45086,thai
37690,southern_us
37829,southern_us
3537,mexican
5150,southern_us
13,southern_us
44579,southern_us
8749,southern_us
131,southern_us
44306,chinese
19202,southern_us
21300,southern_us
27286,italian
18297,italian
4388,southern_us
22234,italian
7359,indian
39947,southern_us
6855,southern_us
46057,italian
33950,mexican
36009,southern_us
23732,italian
21316,indian
32806,southern_us
34343,italian
11973,italian
2380,southern_us
30667,italian
42364,chinese
30258,italian
34109,thai
5265,italian
123,southern_us
12498,italian
23713,mexican
25176,italian
28576,southern_us
32563,chinese
38829,southern_us
3835,italian
1960,southern_us
43991,southern_us
45136,southern_us
41554,southern_us
10118,chinese
43827,southern_us
32583,southern_us
31949,mexican
23574,chinese
28211,southern_us
21793,southern_us
25914,italian
34735,italian
26071,chinese
9476,italian
29443,southern_us
16966,chinese
6457,southern_us
25882,italian
48390,southern_us
28356,southern_us
15699,southern_us
2090,italian
4686,italian
27937,vietnamese
25560,italian
38937,italian
48670,southern_us
2547,southern_us
17442,southern_us
28669,italian
4410,mexican
36917,chinese
46755,italian
25321,southern_us
47019,southern_us
33077,southern_us
11593,mexican
44295,chinese
46632,southern_us
18503,southern_us
29030,southern_us
32516,southern_us
35128,southern_us
41715,southern_us
49185,southern_us
35517,mexican
13909,southern_us
36886,indian
29304,southern_us
29577,southern_us
24570,southern_us
29466,chinese
10724,chinese
30026,southern_us
37133,southern_us
29346,thai
32871,southern_us
46420,southern_us
29083,italian
4402,italian
15877,italian
33448,indian
3541,italian
27704,spanish
28658,italian
23793,southern_us
11040,indian
28419,italian
37086,italian
13965,southern_us
28674,italian
5645,mexican
20756,italian
15548,southern_us
14495,chinese
11989,italian
47482,southern_us
14101,mexican
1289,indian
49473,southern_us
39161,chinese
14452,italian
31489,thai
15599,italian
28440,italian
33624,southern_us
24090,southern_us
16137,italian
4819,southern_us
1377,southern_us
47636,indian
25907,chinese
35894,chinese
20315,southern_us
27199,southern_us
34055,italian
26938,southern_us
5734,italian
32241,southern_us
2163,southern_us
20340,southern_us
6278,southern_us
49404,southern_us
36731,mexican
29165,italian
24932,southern_us
6591,italian
14644,italian
43518,indian
28979,italian
45821,italian
26627,chinese
39139,southern_us
3026,southern_us
13204,italian
762,chinese
28036,mexican
46514,southern_us
34536,mexican
36484,southern_us
5676,mexican
13715,southern_us
43019,southern_us
2471,southern_us
34065,italian
39362,italian
4987,italian
28414,southern_us
8710,southern_us
6610,italian
28847,chinese
10560,southern_us
32993,italian
16912,mexican
35262,southern_us
46936,thai
14553,mexican
17471,southern_us
22897,italian
2789,southern_us
3897,italian
22751,italian
16566,chinese
23033,southern_us
30500,chinese
13018,chinese
13077,southern_us
9177,italian
16012,italian
5293,southern_us
35451,southern_us
5591,italian
44443,southern_us
36811,italian
7031,indian
11475,southern_us
5556,italian
33728,southern_us
46703,southern_us
41776,italian
4099,italian
4251,italian
29381,italian
30300,chinese
27494,italian
48254,southern_us
32789,southern_us
44569,chinese
44160,italian
18762,mexican
23808,southern_us
11875,italian
35843,southern_us
4948,mexican
34713,thai
8352,southern_us
28407,southern_us
3506,italian
44338,chinese
38464,italian
1139,italian
12287,chinese
27031,italian
42153,mexican
42686,southern_us
44415,chinese
10072,southern_us
8618,italian
14153,southern_us
23825,italian
21440,indian
13366,italian
24979,thai
33437,southern_us
4864,chinese
33017,italian
15122,chinese
42731,chinese
8281,southern_us
2812,southern_us
30683,southern_us
24249,southern_us
12169,thai
28629,italian
32774,southern_us
15181,southern_us
44314,southern_us
37583,southern_us
28069,chinese
33503,southern_us
24015,southern_us
39333,chinese
13414,italian
4855,southern_us
6512,southern_us
21974,italian
9062,southern_us
6243,italian
10675,mexican
35788,italian
37372,chinese
28810,southern_us
23045,southern_us
21296,southern_us
33484,southern_us
30045,chinese
17354,indian
30061,italian
41671,southern_us
13160,southern_us
43260,southern_us
43992,southern_us
16117,mexican
30403,italian
37331,chinese
5456,southern_us
26893,southern_us
44470,southern_us
38130,italian
9361,southern_us
19320,southern_us
3545,chinese
25778,italian
34074,southern_us
34216,southern_us
38817,italian
20749,southern_us
31535,italian
2052,italian
18186,southern_us
49595,mexican
47592,italian
26011,italian
23403,chinese
8005,chinese
19517,southern_us
10157,southern_us
47071,southern_us
22469,italian
26224,italian
29482,indian
8227,southern_us
12580,southern_us
26385,southern_us
49610,southern_us
6446,italian
1766,southern_us
19538,chinese
44811,southern_us
16844,italian
28777,southern_us
28282,italian
15025,southern_us
35345,southern_us
21527,southern_us
26997,southern_us
40454,italian
2828,italian
18980,chinese
13604,italian
9911,indian
49684,mexican
5056,southern_us
2990,southern_us
32016,chinese
37476,italian
33761,mexican
20280,southern_us
19266,italian
17492,italian
29376,southern_us
39788,italian
606,southern_us
28514,southern_us
8497,chinese
14688,southern_us
6514,southern_us
22222,mexican
40303,chinese
23173,southern_us
26842,italian
38197,southern_us
6680,indian
11165,italian
10077,southern_us
10703,chinese
32046,southern_us
40961,southern_us
35596,chinese
1653,mexican
3886,indian
14121,italian
36351,thai
32915,italian
5386,southern_us
40215,southern_us
183,southern_us
24641,thai
47715,southern_us
34390,italian
712,vietnamese
12535,thai
49435,southern_us
30517,southern_us
3489,southern_us
1636,italian
30044,southern_us
24095,italian
22105,italian
24627,chinese
38840,mexican
9246,southern_us
32088,italian
38769,thai
5657,southern_us
15325,southern_us
28603,italian
42188,italian
30446,italian
1757,southern_us
32710,southern_us
2136,indian
27690,mexican
35074,southern_us
48873,mexican
39277,southern_us
28708,southern_us
45762,southern_us
37933,italian
4491,italian
35597,southern_us
15163,thai
25745,italian
49614,southern_us
41946,southern_us
6372,italian
39604,italian
42983,italian
19983,chinese
21892,mexican
20647,italian
47368,southern_us
3557,southern_us
41749,southern_us
31498,italian
19271,southern_us
15640,mexican
26181,italian
22491,southern_us
31939,vietnamese
35961,italian
9811,chinese
40599,southern_us
40190,southern_us
16581,italian
22637,chinese
37123,southern_us
36020,southern_us
2226,mexican
43012,mexican
13134,italian
18749,southern_us
1692,southern_us
10138,indian
25235,southern_us
13955,southern_us
42655,thai
12415,italian
7502,italian
27394,indian
44210,italian
5331,southern_us
25173,italian
48988,southern_us
20735,thai
22048,southern_us
27644,italian
43242,mexican
28368,southern_us
2429,italian
25477,italian
30938,mexican
29877,italian
30451,mexican
48987,thai
17989,mexican
13439,southern_us
33444,southern_us
38794,southern_us
37227,italian
39679,southern_us
34234,southern_us
38038,chinese
7274,italian
18018,mexican
11450,thai
48160,southern_us
21288,mexican
34704,southern_us
46684,italian
7049,southern_us
9116,thai
22485,southern_us
6346,southern_us
40269,mexican
35850,chinese
1429,southern_us
19739,southern_us
38972,southern_us
39570,southern_us
43463,italian
21757,southern_us
36070,italian
40550,southern_us
22914,thai
15074,italian
41576,mexican
46372,italian
8751,indian
47378,italian
21143,southern_us
3818,mexican
48486,italian
23388,southern_us
37216,southern_us
13142,thai
828,southern_us
18468,indian
25554,southern_us
9863,italian
12771,thai
3066,italian
35442,southern_us
25696,southern_us
38136,italian
35825,southern_us
28933,chinese
34629,southern_us
22169,italian
7028,southern_us
37204,mexican
16980,mexican
27356,southern_us
11736,italian
1632,southern_us
1073,southern_us
8236,indian
42866,italian
30904,southern_us
35258,italian
17290,italian
35929,mexican
46072,indian
46763,southern_us
47664,italian
45625,italian
31177,southern_us
33941,italian
12272,southern_us
48146,italian
11812,italian
42795,southern_us
14372,italian
2964,italian
9236,southern_us
18992,southern_us
30902,italian
30939,italian
20108,mexican
6562,southern_us
46412,southern_us
8034,southern_us
37521,southern_us
46651,italian
32493,southern_us
3251,italian
31825,southern_us
2676,southern_us
32140,italian
5326,southern_us
38240,southern_us
45874,southern_us
17253,southern_us
25292,southern_us
48666,southern_us
49278,southern_us
47903,southern_us
42062,italian
27885,italian
21229,southern_us
47629,southern_us
16695,chinese
5355,southern_us
45369,southern_us
25736,italian
29882,southern_us
38900,southern_us
1508,southern_us
2526,mexican
16563,mexican
49060,southern_us
31448,southern_us
36746,thai
1280,southern_us
41950,southern_us
25948,italian
35444,chinese
2881,indian
44080,indian
4446,chinese
47106,southern_us
15521,southern_us
44359,indian
48967,thai
1599,southern_us
44514,mexican
7140,southern_us
27656,southern_us
35581,chinese
6359,chinese
41639,italian
42680,southern_us
31520,southern_us
47846,italian
7993,italian
2996,italian
27737,thai
27427,italian
3734,italian
44673,southern_us
43924,chinese
18628,italian
3596,southern_us
37666,southern_us
14633,italian
36259,italian
19752,southern_us
16697,southern_us
9550,italian
20813,southern_us
34356,italian
3583,italian
14148,southern_us
28329,italian
166,southern_us
12368,southern_us
32261,thai
35306,southern_us
1414,chinese
45051,southern_us
20767,southern_us
23450,italian
404,southern_us
527,southern_us
25416,vietnamese
25409,southern_us
34603,italian
20266,southern_us
9513,southern_us
7794,indian
19429,indian
11328,italian
49242,italian
40411,chinese
46424,southern_us
1634,indian
47221,thai
3963,southern_us
15515,chinese
6735,mexican
41899,southern_us
36222,mexican
24468,italian
9876,southern_us
33614,southern_us
42279,indian
46846,thai
34711,thai
39556,southern_us
1064,italian
30080,italian
6076,southern_us
5670,italian
44525,southern_us
19743,southern_us
36205,southern_us
9030,italian
39755,southern_us
39434,southern_us
37803,italian
30053,italian
11661,italian
