id,cuisine
33063,mexican
26982,mexican
2231,mexican
5118,mexican
28258,mexican
44113,mexican
47328,italian
33937,southern_us
40399,italian
23562,thai
12787,mexican
13992,mexican
38992,italian
45269,mexican
15211,italian
34602,italian
41779,thai
4179,mexican
37925,mexican
46161,italian
5512,mexican
27845,mexican
12024,mexican
41072,southern_us
17911,mexican
4237,italian
40442,italian
15522,mexican
6804,southern_us
43807,italian
21647,mexican
22758,mexican
32551,mexican
20470,mexican
20842,mexican
43018,southern_us
45493,italian
42442,mexican
14655,italian
32247,mexican
32302,mexican
42075,italian
19949,italian
23352,mexican
48549,mexican
15053,mexican
23490,mexican
12080,southern_us
41992,thai
10618,mexican
2870,italian
49226,italian
10052,mexican
39400,italian
8410,mexican
15752,mexican
18854,mexican
28448,mexican
27260,mexican
1083,mexican
21430,mexican
46343,mexican
12493,italian
14251,mexican
37764,mexican
3912,italian
28477,italian
25100,italian
44515,mexican
36019,mexican
44471,italian
27855,italian
47538,mexican
16954,mexican
5730,thai
29892,mexican
25581,mexican
43708,mexican
49152,mexican
40984,mexican
13050,mexican
15031,italian
42841,mexican
16325,mexican
1866,mexican
29547,mexican
24281,italian
49183,mexican
41136,mexican
15790,italian
23832,mexican
4231,italian
5306,mexican
40103,italian
45908,mexican
34333,mexican
19999,italian
9304,southern_us
11613,mexican
30183,italian
14480,thai
26493,italian
46415,italian
23012,southern_us
2981,mexican
31371,mexican
8119,italian
48376,mexican
42957,mexican
18688,mexican
38876,mexican
11197,southern_us
48216,italian
24611,mexican
16761,mexican
47345,italian
16477,italian
31855,mexican
403,mexican
48608,mexican
1985,mexican
36249,mexican
27201,italian
22141,mexican
34166,italian
4721,italian
44230,mexican
21409,italian
29986,italian
15401,mexican
32341,italian
46266,italian
6633,italian
42713,mexican
9117,mexican
16266,mexican
36470,mexican
16164,mexican
34712,mexican
29117,mexican
34991,italian
24906,italian
36954,mexican
29979,italian
16710,italian
48056,italian
24035,southern_us
32656,italian
45875,mexican
1735,thai
35986,italian
45005,mexican
46636,mexican
31507,mexican
31348,mexican
28362,italian
33305,mexican
36747,mexican
39897,southern_us
27450,mexican
49579,mexican
24426,mexican
11507,italian
6093,mexican
49338,italian
11560,italian
49597,mexican
17865,mexican
5995,mexican
9707,mexican
6888,mexican
46148,italian
19940,mexican
34637,mexican
14214,italian
15805,mexican
34328,italian
27174,mexican
24919,italian
33206,mexican
10745,mexican
41550,mexican
5008,mexican
10685,mexican
15287,italian
25701,mexican
31525,italian
27096,italian
36113,mexican
48480,mexican
1944,italian
26314,mexican
10478,thai
15149,mexican
5024,mexican
1676,mexican
2869,mexican
20079,mexican
8053,mexican
6212,italian
13557,indian
9735,italian
39956,italian
21569,italian
3269,italian
4461,mexican
41598,italian
44612,southern_us
20150,mexican
7278,italian
35809,mexican
21612,mexican
20357,mexican
23355,italian
27727,italian
34021,mexican
9970,mexican
36438,mexican
12079,mexican
22380,italian
28065,thai
49690,italian
48671,mexican
18509,mexican
8903,italian
23374,mexican
22475,mexican
28418,mexican
42625,mexican
44840,mexican
42121,mexican
2243,southern_us
18032,mexican
19392,mexican
25679,mexican
11223,mexican
35867,italian
33842,mexican
12676,mexican
38377,mexican
344,mexican
11864,southern_us
16895,italian
3001,mexican
19195,italian
3635,mexican
23150,mexican
17502,mexican
16405,italian
34160,mexican
34495,italian
18377,mexican
18988,mexican
24880,italian
48302,italian
33358,mexican
20732,thai
22094,mexican
8638,mexican
35556,mexican
27248,thai
15746,italian
46404,mexican
23323,mexican
39018,mexican
23510,mexican
27710,mexican
30540,thai
48945,mexican
37197,italian
27343,italian
29349,mexican
38383,mexican
46758,mexican
24859,mexican
18292,mexican
32450,mexican
35936,thai
36789,mexican
19804,mexican
16604,italian
585,mexican
29352,mexican
48392,italian
44324,italian
5012,mexican
19487,mexican
17263,mexican
26127,southern_us
39464,italian
4870,italian
16171,mexican
308,italian
19155,mexican
18736,mexican
43352,mexican
24652,mexican
44181,mexican
36237,southern_us
30286,italian
4019,mexican
20111,mexican
35543,mexican
25992,mexican
8275,mexican
49613,mexican
45149,italian
38610,italian
18111,mexican
35670,italian
30349,italian
12034,mexican
20729,italian
11458,italian
16423,mexican
47404,mexican
43875,mexican
43513,mexican
21894,italian
9350,italian
18519,italian
4651,italian
14831,mexican
32530,thai
44131,indian
36724,mexican
20264,italian
4994,italian
47875,mexican
1952,mexican
6792,italian
44853,italian
13807,italian
14303,mexican
27449,italian
20389,southern_us
32028,mexican
9758,mexican
15295,mexican
14904,italian
9534,italian
46950,mexican
15648,italian
44473,mexican
29833,mexican
3015,italian
43675,mexican
3329,southern_us
27359,mexican
18163,italian
45238,mexican
2146,mexican
17194,mexican
15864,italian
6084,southern_us
44220,italian
1843,mexican
4777,italian
27182,italian
47648,italian
30068,mexican
36696,mexican
47909,italian
19016,mexican
32683,mexican
224,italian
2031,mexican
26715,italian
23886,mexican
28724,italian
46037,italian
38683,italian
19328,mexican
15324,mexican
20480,italian
43132,mexican
25028,mexican
15859,mexican
13023,mexican
27838,italian
3661,italian
35313,italian
45668,mexican
3070,mexican
20607,italian
33560,mexican
43354,italian
19935,italian
45795,mexican
42932,mexican
42059,italian
47601,mexican
31240,mexican
5339,mexican
8192,italian
4831,mexican
9134,mexican
49500,mexican
45456,mexican
47506,mexican
43238,mexican
43910,mexican
36829,thai
2771,mexican
14712,mexican
37718,mexican
5264,mexican
26273,southern_us
48641,italian
46990,mexican
26575,mexican
43906,mexican
30518,italian
45950,mexican
15967,mexican
25115,mexican
15112,mexican
34860,italian
32100,italian
11239,italian
809,italian
9212,italian
34741,mexican
29409,mexican
39986,mexican
21487,italian
36981,italian
19115,southern_us
37110,mexican
36185,italian
26244,mexican
18026,mexican
36961,italian
14384,mexican
6039,mexican
31871,italian
35841,mexican
16074,mexican
39180,mexican
19331,italian
8658,mexican
49574,italian
25237,mexican
6947,italian
5309,italian
35914,italian
14715,mexican
47994,mexican
11508,mexican
41662,italian
39047,indian
22933,mexican
5016,mexican
49449,italian
39029,mexican
1721,mexican
41864,italian
17358,italian
36847,mexican
34812,mexican
5486,mexican
2492,mexican
45624,italian
7576,mexican
34773,mexican
16904,mexican
4279,mexican
38068,mexican
7370,mexican
23586,mexican
48790,mexican
26717,italian
32749,italian
42536,italian
5372,mexican
37143,mexican
37244,italian
27674,mexican
778,mexican
14686,mexican
9274,italian
37769,italian
12871,italian
38528,mexican
32968,southern_us
6275,mexican
4732,mexican
9452,mexican
29194,mexican
16627,southern_us
5127,mexican
26447,italian
11489,mexican
23884,mexican
14545,italian
19620,italian
9771,mexican
21265,mexican
38249,mexican
3483,mexican
21262,italian
14605,mexican
9448,mexican
15750,mexican
6413,italian
17585,italian
10057,mexican
29462,mexican
18943,italian
22591,mexican
32048,mexican
32249,mexican
39578,mexican
21724,italian
27119,mexican
25094,mexican
41200,mexican
33033,mexican
21389,mexican
49103,italian
12519,italian
26913,mexican
12460,italian
3397,southern_us
3502,mexican
42877,italian
249,mexican
46008,mexican
14185,mexican
20873,italian
11722,mexican
24883,mexican
3932,italian
25728,mexican
16428,mexican
7887,mexican
48364,italian
47197,mexican
28640,mexican
16758,italian
39135,mexican
33302,italian
23677,mexican
25509,mexican
35746,italian
46195,italian
19788,italian
18888,mexican
21153,mexican
44672,mexican
48707,italian
2232,mexican
36081,thai
948,southern_us
24512,southern_us
24382,mexican
40648,mexican
48886,mexican
21967,italian
40119,mexican
38221,mexican
49494,italian
17286,italian
10421,mexican
13088,italian
34348,mexican
15405,mexican
15218,mexican
40233,thai
26098,italian
17221,mexican
25198,mexican
22532,thai
41563,mexican
2554,mexican
38170,mexican
29476,italian
33384,italian
5770,mexican
5628,mexican
44069,italian
18530,mexican
22369,italian
9498,italian
26476,italian
29939,italian
9336,thai
26377,italian
18442,mexican
13470,thai
34689,mexican
11016,mexican
28985,thai
25293,mexican
569,mexican
29992,mexican
20363,mexican
6981,mexican
30154,southern_us
39960,italian
25975,mexican
4029,mexican
49081,mexican
7493,mexican
10393,mexican
6915,italian
42310,mexican
15612,italian
23160,mexican
37897,mexican
44731,mexican
3460,mexican
29855,italian
31140,mexican
4481,mexican
30882,italian
511,italian
1120,italian
42651,italian
18209,mexican
38368,italian
31783,thai
37589,southern_us
17752,mexican
37020,italian
19503,mexican
2718,mexican
28365,italian
45843,mexican
4514,thai
4311,mexican
41356,mexican
12022,mexican
6846,italian
8983,italian
47589,italian
14859,mexican
20035,italian
732,thai
38568,mexican
10871,italian
42540,mexican
48782,mexican
17988,italian
8147,italian
32029,mexican
25598,italian
8695,mexican
11213,mexican
21053,mexican
29154,mexican
33691,italian
32129,mexican
43787,italian
40642,mexican
39782,mexican
38430,italian
33438,italian
31602,mexican
17581,italian
25169,mexican
35755,italian
33544,italian
34252,mexican
30764,italian
44946,mexican
716,mexican
24668,italian
24270,mexican
13165,italian
33758,mexican
3090,thai
43987,mexican
39021,italian
44460,italian
29876,mexican
17737,mexican
36772,mexican
18174,mexican
20924,mexican
39098,italian
32571,mexican
26957,italian
11363,mexican
20736,thai
42639,mexican
43350,southern_us
15451,mexican
45175,mexican
5652,southern_us
1569,thai
39036,mexican
13673,southern_us
1550,mexican
38553,italian
38594,southern_us
3220,italian
24686,thai
10863,italian
46683,mexican
5113,mexican
34967,italian
15420,italian
9607,thai
7190,italian
7482,italian
3928,mexican
11288,mexican
1948,mexican
6590,mexican
20275,italian
14212,mexican
47990,italian
36653,italian
22436,italian
34790,mexican
45752,italian
19159,mexican
14515,italian
27510,mexican
38699,mexican
34959,mexican
7206,mexican
2316,mexican
18823,mexican
1909,mexican
48313,italian
5844,mexican
29975,italian
41091,mexican
9532,mexican
46569,mexican
10399,mexican
42934,italian
2688,mexican
27095,mexican
12476,mexican
23070,mexican
9837,italian
45829,italian
31887,mexican
28518,mexican
47168,italian
45321,mexican
20662,italian
9699,thai
41018,mexican
705,mexican
42898,mexican
633,mexican
31443,mexican
18613,mexican
19060,mexican
17845,italian
1534,southern_us
41786,mexican
31656,mexican
17330,mexican
7048,mexican
7938,mexican
46208,italian
33759,italian
5526,thai
26943,mexican
20701,italian
35701,mexican
36687,italian
21401,mexican
376,mexican
6980,italian
39402,italian
43095,mexican
18576,italian
39720,mexican
17526,mexican
27549,italian
27123,italian
22979,mexican
46113,mexican
31557,mexican
20414,southern_us
14487,thai
24881,italian
17955,southern_us
39109,mexican
35576,italian
25876,mexican
24669,mexican
22261,italian
832,mexican
29742,italian
21381,mexican
34322,italian
7224,mexican
17978,mexican
9438,mexican
9458,mexican
41045,mexican
34614,mexican
16651,italian
8230,mexican
39372,italian
39357,southern_us
44341,italian
42052,mexican
45208,thai
28626,mexican
48345,thai
37791,mexican
15227,italian
24053,italian
17716,mexican
6087,mexican
28000,mexican
4320,italian
21783,italian
16148,mexican
47562,italian
31541,italian
43574,mexican
45475,italian
16953,mexican
5239,mexican
4595,mexican
37279,mexican
33264,mexican
30484,italian
9200,mexican
7457,thai
42413,thai
18484,thai
20985,mexican
29503,mexican
45242,mexican
46953,mexican
13948,mexican
1623,italian
33251,mexican
6148,italian
30392,mexican
144,italian
20602,mexican
48085,mexican
14896,mexican
47518,mexican
29161,mexican
39363,mexican
694,mexican
3887,italian
12671,mexican
31117,mexican
14714,italian
29993,thai
20639,mexican
17665,italian
3969,mexican
11014,mexican
19530,mexican
17271,italian
30457,italian
22989,italian
45756,mexican
20297,italian
10942,mexican
35686,mexican
13032,italian
7951,thai
20432,mexican
17971,mexican
4128,mexican
7589,italian
18816,mexican
12650,mexican
418,italian
36366,mexican
32991,mexican
6424,italian
8134,mexican
39280,mexican
3091,mexican
23382,italian
34090,italian
23320,mexican
14962,mexican
42047,mexican
44805,italian
36584,mexican
3016,mexican
6391,mexican
38188,mexican
1784,italian
18300,italian
3856,mexican
41841,mexican
16837,italian
23687,mexican
38118,mexican
27801,italian
17096,italian
20235,thai
13288,mexican
26749,italian
19084,italian
35200,thai
41073,italian
28016,mexican
18431,italian
22228,italian
27456,italian
325,italian
6543,italian
7062,mexican
49221,mexican
44536,italian
24865,mexican
26543,italian
10096,mexican
38273,italian
6710,italian
49243,mexican
19624,italian
24435,italian
14883,italian
22516,mexican
587,mexican
40539,mexican
11208,mexican
18273,mexican
22762,italian
13300,italian
42245,italian
14177,italian
4184,mexican
14277,mexican
41308,italian
34438,italian
9805,italian
38007,italian
23919,mexican
13945,mexican
32279,italian
17456,mexican
47941,mexican
32310,italian
44442,italian
14163,mexican
27573,italian
777,mexican
44116,southern_us
13347,mexican
29348,mexican
14219,mexican
39983,italian
33682,italian
21443,mexican
47642,mexican
1759,mexican
1205,mexican
4794,italian
17408,italian
34666,mexican
40237,italian
13778,italian
41289,mexican
3560,mexican
35830,mexican
11151,italian
12789,mexican
21166,italian
24716,southern_us
25586,mexican
11046,mexican
31793,mexican
28746,italian
7226,mexican
30991,mexican
47476,southern_us
30626,mexican
49367,mexican
35754,mexican
4247,mexican
49423,italian
22295,southern_us
2749,mexican
685,mexican
30988,italian
46285,italian
40492,mexican
22264,mexican
15921,mexican
388,mexican
33121,mexican
35685,mexican
4416,mexican
17725,italian
39525,italian
27034,mexican
28470,mexican
38953,mexican
20045,mexican
12896,italian
39573,italian
8838,mexican
15399,thai
39439,italian
26837,mexican
41220,mexican
35968,mexican
24335,thai
10983,mexican
5516,mexican
38894,thai
11887,italian
31306,mexican
38578,southern_us
3561,mexican
45095,thai
30969,italian
14389,southern_us
29670,italian
40995,mexican
33629,mexican
10616,italian
30886,mexican
18995,mexican
31098,mexican
34607,italian
48989,mexican
44542,mexican
47075,italian
19228,italian
2685,mexican
11686,mexican
9610,mexican
30405,italian
43666,italian
32892,italian
44741,mexican
6791,mexican
440,italian
22693,mexican
24328,mexican
13800,mexican
23873,italian
12767,thai
5929,mexican
20645,mexican
20999,mexican
29995,mexican
35223,mexican
22414,italian
23410,italian
36558,italian
13704,mexican
41952,italian
46915,italian
47170,mexican
2295,mexican
46128,mexican
48349,southern_us
1482,mexican
26589,mexican
9418,italian
31356,mexican
16052,mexican
43594,mexican
29099,mexican
23472,italian
34914,italian
19404,thai
28299,italian
12314,mexican
6047,mexican
37581,italian
12750,italian
17498,mexican
7694,italian
14531,italian
26628,mexican
8205,italian
25101,mexican
29045,italian
20917,italian
8311,italian
10213,italian
15241,thai
46132,mexican
15349,italian
22580,mexican
47335,mexican
17759,thai
27633,southern_us
42313,mexican
47272,thai
4553,mexican
15235,mexican
34102,mexican
21227,mexican
9782,mexican
6913,mexican
11944,italian
19035,italian
9848,mexican
42745,italian
40846,italian
27618,italian
41067,mexican
13555,mexican
18063,mexican
16962,mexican
8415,mexican
19041,thai
38889,italian
32528,thai
21750,mexican
11344,italian
27945,italian
37025,mexican
789,mexican
25084,italian
6024,italian
14741,mexican
20468,italian
26963,italian
1451,mexican
27745,thai
31347,mexican
46592,mexican
38107,indian
5987,mexican
1808,mexican
23783,italian
28618,italian
36764,italian
11326,mexican
3020,italian
24326,italian
34002,italian
11499,mexican
9268,mexican
49368,italian
44720,mexican
13127,mexican
34494,italian
48382,italian
18585,italian
40052,italian
46321,mexican
49561,mexican
9453,mexican
19555,italian
17833,italian
10196,mexican
35996,italian
22530,italian
44176,mexican
2669,mexican
10896,mexican
7343,mexican
46255,mexican
27043,mexican
20998,mexican
12357,mexican
36339,mexican
45086,thai
37690,mexican
37829,mexican
3537,mexican
5150,italian
13,mexican
44579,mexican
8749,mexican
131,mexican
44306,italian
19202,mexican
21300,mexican
27286,italian
18297,italian
4388,mexican
22234,italian
7359,indian
39947,mexican
6855,mexican
46057,italian
33950,mexican
36009,mexican
23732,italian
21316,southern_us
32806,mexican
34343,italian
11973,italian
2380,mexican
30667,italian
42364,italian
30258,italian
34109,thai
5265,italian
123,mexican
12498,italian
23713,mexican
25176,italian
28576,mexican
32563,italian
38829,mexican
3835,italian
1960,mexican
43991,mexican
45136,mexican
41554,mexican
10118,italian
43827,mexican
32583,mexican
31949,mexican
23574,mexican
28211,mexican
21793,mexican
25914,italian
34735,italian
26071,mexican
9476,italian
29443,mexican
16966,italian
6457,mexican
25882,italian
48390,mexican
28356,mexican
15699,mexican
2090,italian
4686,italian
27937,thai
25560,italian
38937,italian
48670,mexican
2547,mexican
17442,mexican
28669,italian
4410,italian
36917,italian
46755,italian
25321,mexican
47019,mexican
33077,mexican
11593,mexican
44295,mexican
46632,mexican
18503,mexican
29030,mexican
32516,mexican
35128,mexican
41715,mexican
49185,mexican
35517,mexican
13909,mexican
36886,southern_us
29304,mexican
29577,mexican
24570,mexican
29466,italian
10724,italian
30026,mexican
37133,mexican
29346,thai
32871,mexican
46420,mexican
29083,italian
4402,italian
15877,italian
33448,southern_us
3541,italian
27704,italian
28658,italian
23793,mexican
11040,southern_us
28419,italian
37086,italian
13965,mexican
28674,italian
5645,mexican
20756,italian
15548,mexican
14495,italian
11989,italian
47482,mexican
14101,mexican
1289,southern_us
49473,mexican
39161,italian
14452,italian
31489,thai
15599,italian
28440,italian
33624,mexican
24090,mexican
16137,italian
4819,mexican
1377,mexican
47636,southern_us
25907,italian
35894,italian
20315,mexican
27199,mexican
34055,italian
26938,mexican
5734,italian
32241,mexican
2163,mexican
20340,mexican
6278,mexican
49404,mexican
36731,mexican
29165,italian
24932,mexican
6591,italian
14644,italian
43518,indian
28979,italian
45821,italian
26627,italian
39139,mexican
3026,mexican
13204,italian
762,mexican
28036,mexican
46514,mexican
34536,mexican
36484,mexican
5676,mexican
13715,mexican
43019,mexican
2471,mexican
34065,italian
39362,italian
4987,italian
28414,mexican
8710,mexican
6610,italian
28847,italian
10560,mexican
32993,italian
16912,mexican
35262,mexican
46936,thai
14553,mexican
17471,mexican
22897,italian
2789,mexican
3897,italian
22751,italian
16566,mexican
23033,mexican
30500,italian
13018,italian
13077,mexican
9177,italian
16012,italian
5293,mexican
35451,mexican
5591,italian
44443,mexican
36811,italian
7031,southern_us
11475,mexican
5556,italian
33728,mexican
46703,mexican
41776,italian
4099,italian
4251,italian
29381,italian
30300,italian
27494,italian
48254,mexican
32789,mexican
44569,italian
44160,italian
18762,mexican
23808,mexican
11875,italian
35843,mexican
4948,mexican
34713,thai
8352,mexican
28407,mexican
3506,italian
44338,italian
38464,italian
1139,italian
12287,italian
27031,italian
42153,mexican
42686,mexican
44415,italian
10072,mexican
8618,italian
14153,mexican
23825,italian
21440,southern_us
13366,italian
24979,thai
33437,mexican
4864,italian
33017,italian
15122,italian
42731,italian
8281,mexican
2812,mexican
30683,mexican
24249,mexican
12169,thai
28629,italian
32774,mexican
15181,mexican
44314,mexican
37583,mexican
28069,italian
33503,mexican
24015,mexican
39333,italian
13414,italian
4855,mexican
6512,mexican
21974,italian
9062,mexican
6243,italian
10675,mexican
35788,italian
37372,italian
28810,mexican
23045,mexican
21296,mexican
33484,mexican
30045,italian
17354,southern_us
30061,italian
41671,mexican
13160,mexican
43260,mexican
43992,mexican
16117,mexican
30403,italian
37331,chinese
5456,mexican
26893,mexican
44470,mexican
38130,italian
9361,mexican
19320,mexican
3545,mexican
25778,italian
34074,mexican
34216,mexican
38817,italian
20749,mexican
31535,italian
2052,italian
18186,mexican
49595,mexican
47592,italian
26011,italian
23403,italian
8005,italian
19517,mexican
10157,mexican
47071,mexican
22469,italian
26224,italian
29482,southern_us
8227,mexican
12580,mexican
26385,mexican
49610,mexican
6446,italian
1766,mexican
19538,italian
44811,mexican
16844,italian
28777,mexican
28282,italian
15025,mexican
35345,mexican
21527,mexican
26997,mexican
40454,italian
2828,italian
18980,italian
13604,italian
9911,southern_us
49684,mexican
5056,mexican
2990,mexican
32016,italian
37476,italian
33761,mexican
20280,mexican
19266,italian
17492,italian
29376,mexican
39788,italian
606,mexican
28514,mexican
8497,italian
14688,mexican
6514,mexican
22222,mexican
40303,italian
23173,mexican
26842,italian
38197,mexican
6680,southern_us
11165,italian
10077,italian
10703,italian
32046,mexican
40961,mexican
35596,italian
1653,mexican
3886,southern_us
14121,italian
36351,thai
32915,italian
5386,mexican
40215,mexican
183,mexican
24641,thai
47715,mexican
34390,italian
712,thai
12535,thai
49435,mexican
30517,mexican
3489,mexican
1636,italian
30044,mexican
24095,italian
22105,italian
24627,italian
38840,mexican
9246,mexican
32088,italian
38769,thai
5657,mexican
15325,mexican
28603,italian
42188,italian
30446,italian
1757,mexican
32710,mexican
2136,southern_us
27690,mexican
35074,mexican
48873,mexican
39277,mexican
28708,mexican
45762,mexican
37933,italian
4491,italian
35597,mexican
15163,italian
25745,italian
49614,mexican
41946,mexican
6372,italian
39604,italian
42983,italian
19983,italian
21892,mexican
20647,italian
47368,mexican
3557,mexican
41749,mexican
31498,italian
19271,mexican
15640,mexican
26181,italian
22491,mexican
31939,thai
35961,italian
9811,italian
40599,mexican
40190,mexican
16581,italian
22637,mexican
37123,mexican
36020,mexican
2226,mexican
43012,mexican
13134,italian
18749,mexican
1692,mexican
10138,southern_us
25235,mexican
13955,mexican
42655,thai
12415,italian
7502,italian
27394,southern_us
44210,italian
5331,mexican
25173,italian
48988,mexican
20735,thai
22048,mexican
27644,italian
43242,mexican
28368,mexican
2429,italian
25477,italian
30938,mexican
29877,italian
30451,mexican
48987,thai
17989,mexican
13439,mexican
33444,mexican
38794,mexican
37227,italian
39679,mexican
34234,mexican
38038,italian
7274,italian
18018,mexican
11450,italian
48160,mexican
21288,mexican
34704,mexican
46684,italian
7049,mexican
9116,thai
22485,mexican
6346,mexican
40269,mexican
35850,italian
1429,mexican
19739,mexican
38972,mexican
39570,mexican
43463,italian
21757,mexican
36070,italian
40550,mexican
22914,italian
15074,italian
41576,mexican
46372,italian
8751,southern_us
47378,italian
21143,mexican
3818,mexican
48486,italian
23388,mexican
37216,mexican
13142,thai
828,mexican
18468,southern_us
25554,mexican
9863,italian
12771,thai
3066,italian
35442,mexican
25696,mexican
38136,italian
35825,mexican
28933,italian
34629,mexican
22169,italian
7028,mexican
37204,mexican
16980,mexican
27356,mexican
11736,italian
1632,mexican
1073,mexican
8236,southern_us
42866,italian
30904,mexican
35258,italian
17290,italian
35929,mexican
46072,southern_us
46763,mexican
47664,italian
45625,italian
31177,mexican
33941,italian
12272,mexican
48146,italian
11812,italian
42795,mexican
14372,italian
2964,italian
9236,mexican
18992,mexican
30902,italian
30939,italian
20108,mexican
6562,mexican
46412,mexican
8034,mexican
37521,mexican
46651,italian
32493,mexican
3251,italian
31825,mexican
2676,mexican
32140,italian
5326,mexican
38240,mexican
45874,mexican
17253,mexican
25292,mexican
48666,mexican
49278,mexican
47903,mexican
42062,italian
27885,italian
21229,mexican
47629,mexican
16695,italian
5355,mexican
45369,mexican
25736,italian
29882,mexican
38900,mexican
1508,mexican
2526,mexican
16563,mexican
49060,mexican
31448,mexican
36746,thai
1280,mexican
41950,mexican
25948,italian
35444,italian
2881,southern_us
44080,southern_us
4446,italian
47106,mexican
15521,mexican
44359,southern_us
48967,thai
1599,mexican
44514,mexican
7140,mexican
27656,mexican
35581,italian
6359,italian
41639,mexican
42680,mexican
31520,mexican
47846,italian
7993,italian
2996,italian
27737,thai
27427,italian
3734,italian
44673,mexican
43924,italian
18628,italian
3596,mexican
37666,mexican
14633,italian
36259,italian
19752,mexican
16697,mexican
9550,italian
20813,mexican
34356,italian
3583,italian
14148,mexican
28329,italian
166,mexican
12368,mexican
32261,thai
35306,mexican
1414,italian
45051,mexican
20767,mexican
23450,italian
404,mexican
527,mexican
25416,thai
25409,mexican
34603,italian
20266,mexican
9513,mexican
7794,southern_us
19429,southern_us
11328,italian
49242,italian
40411,italian
46424,mexican
1634,southern_us
47221,thai
3963,mexican
15515,mexican
6735,mexican
41899,mexican
36222,mexican
24468,italian
9876,mexican
33614,mexican
42279,southern_us
46846,thai
34711,thai
39556,mexican
1064,italian
30080,italian
6076,mexican
5670,italian
44525,mexican
19743,mexican
36205,mexican
9030,italian
39755,mexican
39434,mexican
37803,italian
30053,italian
11661,italian
17918,mexican
44237,mexican
38536,mexican
47369,southern_us
6108,mexican
16807,mexican
41329,mexican
33582,italian
9570,italian
47129,italian
14268,italian
8395,mexican
38977,mexican
22716,mexican
25753,mexican
12018,mexican
31659,mexican
21149,italian
10328,italian
33585,italian
29192,italian
46733,mexican
12887,mexican
24354,mexican
39237,italian
19430,italian
39895,italian
34566,mexican
17889,mexican
40652,mexican
31395,thai
35908,italian
18341,mexican
17745,mexican
40560,mexican
25097,italian
31430,southern_us
25484,italian
43668,mexican
2184,mexican
12106,mexican
25747,mexican
11423,italian
22403,mexican
2880,mexican
15445,italian
9825,italian
31607,italian
9341,italian
2406,italian
28466,italian
8619,italian
16097,italian
11652,italian
16852,mexican
29111,italian
33602,italian
35,mexican
47741,italian
39820,mexican
25332,italian
5720,mexican
19634,mexican
34851,thai
14117,mexican
12195,mexican
33665,italian
46228,italian
15964,italian
47502,mexican
41865,southern_us
46055,mexican
8863,mexican
48658,italian
42251,mexican
33164,italian
24526,mexican
39431,mexican
3893,mexican
34175,mexican
6727,mexican
17230,mexican
24579,italian
15873,mexican
3703,mexican
27030,mexican
9149,italian
16152,italian
49665,italian
27036,mexican
8341,italian
30384,mexican
32883,italian
29047,mexican
31964,mexican
7011,italian
46301,mexican
3495,mexican
11949,mexican
975,mexican
15529,mexican
15372,mexican
5176,italian
13631,italian
42028,italian
4936,southern_us
26471,mexican
43833,mexican
47933,southern_us
38373,mexican
5780,thai
46303,mexican
27308,mexican
10340,mexican
48900,mexican
876,mexican
10446,mexican
15082,mexican
31706,mexican
24885,mexican
34944,mexican
7917,mexican
5923,mexican
44272,italian
41074,mexican
381,italian
16053,mexican
37470,mexican
23027,mexican
42078,mexican
13183,mexican
14828,mexican
15394,italian
46300,southern_us
38963,mexican
679,italian
34558,mexican
31528,mexican
45629,mexican
5034,mexican
35031,italian
13237,italian
42339,italian
3911,italian
20409,mexican
24741,italian
18381,southern_us
7572,italian
24226,mexican
19945,mexican
31809,mexican
17903,italian
48664,italian
14122,italian
3175,mexican
3403,mexican
11062,mexican
16629,mexican
11349,italian
14353,italian
25633,mexican
11424,italian
36024,mexican
7151,mexican
12777,italian
34289,mexican
13904,mexican
40792,mexican
11649,mexican
227,italian
10396,italian
6559,mexican
14195,mexican
21511,mexican
431,thai
5651,mexican
20754,mexican
24905,mexican
16731,italian
9006,italian
43909,mexican
28526,italian
31141,mexican
39787,italian
35320,mexican
25077,italian
2902,italian
34305,southern_us
6174,mexican
24695,italian
12211,mexican
13227,mexican
728,southern_us
21635,italian
14011,mexican
5861,mexican
9976,mexican
49218,mexican
27684,italian
11095,mexican
47314,italian
41901,italian
5859,mexican
3947,italian
14030,italian
10056,italian
39408,mexican
35283,mexican
13994,mexican
36302,mexican
16113,mexican
47207,thai
36198,thai
21134,mexican
49070,mexican
8030,mexican
31802,mexican
36511,italian
7785,italian
38965,mexican
31453,italian
43100,mexican
32307,mexican
45405,italian
28532,mexican
16092,mexican
29029,italian
5596,italian
11369,thai
37436,italian
2421,italian
22070,mexican
10600,mexican
11150,mexican
29257,italian
38540,mexican
18998,italian
39974,mexican
2159,mexican
19679,mexican
44146,mexican
36086,thai
20676,mexican
39779,mexican
33522,thai
498,italian
45937,mexican
41501,mexican
44156,italian
5643,mexican
35874,italian
24413,mexican
47297,mexican
10073,mexican
4798,mexican
7802,thai
3970,mexican
24416,italian
13072,mexican
29046,mexican
12898,mexican
24957,mexican
18725,thai
46929,mexican
23140,italian
30516,mexican
34081,thai
12927,italian
44088,mexican
20785,italian
16672,mexican
5400,mexican
30322,mexican
17272,italian
9797,italian
14795,mexican
7619,mexican
42124,mexican
23249,thai
44158,mexican
17462,mexican
3580,italian
9896,mexican
29669,italian
30625,indian
7685,mexican
7632,mexican
28349,italian
4510,thai
35383,mexican
18569,italian
11379,mexican
9434,italian
37774,mexican
33651,thai
47017,italian
31874,italian
